FlightNumber,Airline,DepartureTime,ArrivalTime,Delay,Cancellation,Destination
SkyWave1466,AirNSR,2023-04-01 14:31:00,2023-04-01 15:31:00,0,False,LHR
PacificWings8872,PacificWings,2023-04-01 19:55:00,2023-04-01 22:55:00,63,False,DXB
AirNSR7114,PacificWings,2023-04-01 06:54:00,2023-04-01 09:54:00,59,False,JFK
SkyWave6237,GlobeAir,2023-04-01 10:22:00,2023-04-01 12:22:00,127,False,LHR
GlobeAir6832,AirNSR,2023-04-02 15:18:00,2023-04-02 20:18:00,16,False,LAX
PacificWings4175,SkyWave,2023-04-02 09:38:00,2023-04-02 11:38:00,39,False,LHR
JetFly5447,JetFly,2023-04-02 09:34:00,2023-04-02 14:34:00,41,False,ORD
AirNSR3243,PacificWings,2023-04-02 15:23:00,2023-04-02 19:23:00,100,False,ORD
AirNSR4569,SkyWave,2023-04-02 22:14:00,2023-04-03 00:14:00,25,False,SYD
PacificWings9612,PacificWings,2023-04-02 09:26:00,2023-04-02 13:26:00,42,False,LAX
SkyWave1284,GlobeAir,2023-04-02 17:19:00,2023-04-02 20:19:00,57,False,DXB
PacificWings9570,JetFly,2023-04-02 11:45:00,2023-04-02 14:45:00,38,True,LAX
SkyWave3108,SkyWave,2023-04-02 13:19:00,2023-04-02 15:19:00,9,False,LAX
GlobeAir2830,AirNSR,2023-04-02 06:49:00,2023-04-02 10:49:00,38,False,JFK
SkyWave2766,AirNSR,2023-04-03 22:37:00,2023-04-03 23:37:00,78,False,CDG
AirNSR2085,JetFly,2023-04-03 06:48:00,2023-04-03 07:48:00,0,False,GRU
SkyWave4277,SkyWave,2023-04-03 17:01:00,2023-04-03 18:01:00,35,False,CDG
PacificWings6698,JetFly,2023-04-03 11:54:00,2023-04-03 16:54:00,0,False,GRU
SkyWave9272,PacificWings,2023-04-03 08:06:00,2023-04-03 13:06:00,83,False,SYD
SkyWave4138,JetFly,2023-04-03 11:57:00,2023-04-03 16:57:00,0,True,LAX
SkyWave9260,GlobeAir,2023-04-03 17:44:00,2023-04-03 22:44:00,4,False,LAX
SkyWave6813,GlobeAir,2023-04-03 19:13:00,2023-04-04 00:13:00,46,False,LAX
JetFly3025,GlobeAir,2023-04-03 09:33:00,2023-04-03 11:33:00,100,False,LHR
JetFly1665,AirNSR,2023-04-03 16:31:00,2023-04-03 17:31:00,27,False,DXB
PacificWings6111,GlobeAir,2023-04-04 13:35:00,2023-04-04 17:35:00,5,False,HND
SkyWave2140,GlobeAir,2023-04-04 17:11:00,2023-04-04 18:11:00,114,False,DXB
AirNSR7494,GlobeAir,2023-04-04 22:42:00,2023-04-04 23:42:00,0,False,HND
GlobeAir2666,SkyWave,2023-04-04 08:23:00,2023-04-04 10:23:00,0,False,GRU
GlobeAir3011,SkyWave,2023-04-04 19:46:00,2023-04-04 23:46:00,49,False,GRU
PacificWings5472,GlobeAir,2023-04-04 17:30:00,2023-04-04 22:30:00,7,False,DXB
PacificWings5569,SkyWave,2023-04-04 20:06:00,2023-04-04 21:06:00,0,False,DXB
SkyWave3205,AirNSR,2023-04-04 09:47:00,2023-04-04 10:47:00,61,False,DXB
AirNSR3934,GlobeAir,2023-04-04 16:09:00,2023-04-04 19:09:00,40,False,LAX
AirNSR9518,GlobeAir,2023-04-04 20:12:00,2023-04-04 23:12:00,4,False,DXB
PacificWings5287,PacificWings,2023-04-05 16:51:00,2023-04-05 21:51:00,0,False,JFK
GlobeAir2951,GlobeAir,2023-04-05 20:20:00,2023-04-06 00:20:00,69,False,JFK
AirNSR3897,PacificWings,2023-04-05 15:56:00,2023-04-05 17:56:00,59,False,ORD
JetFly7374,GlobeAir,2023-04-05 09:36:00,2023-04-05 13:36:00,25,False,SYD
PacificWings8697,GlobeAir,2023-04-05 11:32:00,2023-04-05 12:32:00,113,False,DXB
PacificWings7189,PacificWings,2023-04-05 17:49:00,2023-04-05 20:49:00,0,False,JFK
PacificWings1739,SkyWave,2023-04-05 17:22:00,2023-04-05 22:22:00,0,True,LHR
GlobeAir2594,GlobeAir,2023-04-05 17:22:00,2023-04-05 21:22:00,0,False,ATL
SkyWave4844,JetFly,2023-04-05 08:58:00,2023-04-05 09:58:00,27,False,LAX
JetFly3781,AirNSR,2023-04-05 16:02:00,2023-04-05 20:02:00,40,False,HND
PacificWings9433,GlobeAir,2023-04-06 14:01:00,2023-04-06 18:01:00,19,False,LHR
GlobeAir7394,JetFly,2023-04-06 09:51:00,2023-04-06 13:51:00,45,False,ATL
JetFly9138,PacificWings,2023-04-06 16:10:00,2023-04-06 21:10:00,0,False,HND
SkyWave9142,AirNSR,2023-04-06 12:18:00,2023-04-06 15:18:00,94,True,GRU
GlobeAir4700,PacificWings,2023-04-06 08:45:00,2023-04-06 13:45:00,26,False,LHR
JetFly2102,PacificWings,2023-04-06 22:30:00,2023-04-07 02:30:00,80,False,LAX
JetFly9268,JetFly,2023-04-06 19:42:00,2023-04-07 00:42:00,45,False,HND
GlobeAir5116,PacificWings,2023-04-06 22:29:00,2023-04-07 03:29:00,50,False,JFK
PacificWings4056,PacificWings,2023-04-06 21:13:00,2023-04-07 01:13:00,55,False,SYD
PacificWings8106,PacificWings,2023-04-06 07:33:00,2023-04-06 09:33:00,50,False,ORD
SkyWave3465,JetFly,2023-04-07 19:26:00,2023-04-07 22:26:00,58,False,LAX
SkyWave7757,JetFly,2023-04-07 15:41:00,2023-04-07 17:41:00,89,False,GRU
SkyWave7649,SkyWave,2023-04-07 09:09:00,2023-04-07 11:09:00,38,True,CDG
GlobeAir8952,PacificWings,2023-04-07 19:27:00,2023-04-07 20:27:00,61,False,CDG
SkyWave1477,JetFly,2023-04-07 14:42:00,2023-04-07 19:42:00,25,False,JFK
GlobeAir1326,AirNSR,2023-04-07 08:20:00,2023-04-07 13:20:00,94,False,LAX
GlobeAir6954,AirNSR,2023-04-07 18:53:00,2023-04-07 20:53:00,0,False,GRU
PacificWings2976,PacificWings,2023-04-07 22:16:00,2023-04-08 02:16:00,111,False,ATL
PacificWings3003,JetFly,2023-04-07 16:53:00,2023-04-07 21:53:00,28,False,ATL
GlobeAir4571,SkyWave,2023-04-07 09:11:00,2023-04-07 11:11:00,0,False,DXB
GlobeAir5166,PacificWings,2023-04-08 07:31:00,2023-04-08 12:31:00,35,False,LAX
JetFly9941,GlobeAir,2023-04-08 21:43:00,2023-04-08 23:43:00,0,False,ORD
JetFly8786,JetFly,2023-04-08 15:01:00,2023-04-08 20:01:00,67,True,JFK
SkyWave5144,PacificWings,2023-04-08 18:19:00,2023-04-08 21:19:00,0,False,LAX
PacificWings4872,GlobeAir,2023-04-08 18:00:00,2023-04-08 22:00:00,9,False,CDG
JetFly2478,SkyWave,2023-04-08 15:13:00,2023-04-08 17:13:00,0,False,LHR
GlobeAir1555,JetFly,2023-04-08 08:52:00,2023-04-08 12:52:00,9,False,HND
JetFly7920,AirNSR,2023-04-08 11:44:00,2023-04-08 14:44:00,0,False,LHR
GlobeAir9973,JetFly,2023-04-08 20:44:00,2023-04-08 21:44:00,0,False,ORD
GlobeAir3229,AirNSR,2023-04-08 18:12:00,2023-04-08 21:12:00,64,False,LAX
AirNSR3585,SkyWave,2023-04-09 22:45:00,2023-04-10 00:45:00,65,False,HND
JetFly8397,GlobeAir,2023-04-09 10:16:00,2023-04-09 12:16:00,49,False,LHR
JetFly4254,AirNSR,2023-04-09 19:23:00,2023-04-09 21:23:00,0,False,HND
PacificWings4677,AirNSR,2023-04-09 06:59:00,2023-04-09 11:59:00,27,False,ATL
AirNSR8576,SkyWave,2023-04-09 14:44:00,2023-04-09 16:44:00,29,True,GRU
GlobeAir5262,SkyWave,2023-04-09 08:23:00,2023-04-09 10:23:00,0,False,LAX
AirNSR9615,GlobeAir,2023-04-09 20:52:00,2023-04-10 00:52:00,97,False,ATL
SkyWave5361,JetFly,2023-04-09 21:24:00,2023-04-09 23:24:00,69,False,ATL
PacificWings4531,JetFly,2023-04-09 12:26:00,2023-04-09 14:26:00,20,False,ORD
AirNSR5754,JetFly,2023-04-09 13:39:00,2023-04-09 17:39:00,31,False,LHR
PacificWings8506,AirNSR,2023-04-10 06:30:00,2023-04-10 08:30:00,39,False,HND
SkyWave7283,GlobeAir,2023-04-10 14:04:00,2023-04-10 15:04:00,0,False,JFK
JetFly4847,GlobeAir,2023-04-10 17:38:00,2023-04-10 22:38:00,18,False,JFK
AirNSR5155,PacificWings,2023-04-10 18:19:00,2023-04-10 22:19:00,0,False,ORD
PacificWings1673,PacificWings,2023-04-10 11:16:00,2023-04-10 13:16:00,0,False,LHR
GlobeAir3161,AirNSR,2023-04-10 16:45:00,2023-04-10 21:45:00,17,False,CDG
AirNSR6132,AirNSR,2023-04-10 10:31:00,2023-04-10 13:31:00,110,False,HND
JetFly5312,PacificWings,2023-04-10 14:33:00,2023-04-10 17:33:00,58,False,ORD
JetFly9049,SkyWave,2023-04-10 20:03:00,2023-04-10 22:03:00,4,False,ATL
SkyWave1587,GlobeAir,2023-04-10 14:10:00,2023-04-10 18:10:00,55,False,DXB
AirNSR8233,JetFly,2023-04-11 21:29:00,2023-04-12 01:29:00,92,False,ORD
AirNSR6727,AirNSR,2023-04-11 12:55:00,2023-04-11 15:55:00,71,False,ORD
PacificWings5469,PacificWings,2023-04-11 12:37:00,2023-04-11 13:37:00,32,False,GRU
SkyWave7822,AirNSR,2023-04-11 13:49:00,2023-04-11 17:49:00,0,False,LHR
AirNSR5657,AirNSR,2023-04-11 18:23:00,2023-04-11 23:23:00,61,False,LAX
JetFly3519,AirNSR,2023-04-11 08:29:00,2023-04-11 12:29:00,47,False,CDG
PacificWings1095,JetFly,2023-04-11 07:41:00,2023-04-11 12:41:00,70,False,LHR
PacificWings3118,SkyWave,2023-04-11 07:51:00,2023-04-11 10:51:00,58,False,JFK
AirNSR9964,PacificWings,2023-04-11 18:05:00,2023-04-11 22:05:00,77,False,ATL
GlobeAir2461,AirNSR,2023-04-11 12:10:00,2023-04-11 16:10:00,5,False,CDG
SkyWave2975,JetFly,2023-04-12 21:51:00,2023-04-13 01:51:00,89,False,CDG
PacificWings3151,JetFly,2023-04-12 09:53:00,2023-04-12 12:53:00,38,False,DXB
GlobeAir7358,GlobeAir,2023-04-12 14:36:00,2023-04-12 19:36:00,123,False,HND
JetFly4053,GlobeAir,2023-04-12 19:05:00,2023-04-12 20:05:00,0,False,DXB
SkyWave3540,GlobeAir,2023-04-12 22:40:00,2023-04-13 03:40:00,108,False,DXB
GlobeAir2297,GlobeAir,2023-04-12 15:09:00,2023-04-12 17:09:00,38,False,CDG
SkyWave9570,GlobeAir,2023-04-12 15:36:00,2023-04-12 16:36:00,0,False,JFK
PacificWings2763,PacificWings,2023-04-12 19:26:00,2023-04-12 20:26:00,8,False,GRU
JetFly6823,JetFly,2023-04-12 08:49:00,2023-04-12 13:49:00,15,True,DXB
SkyWave3985,GlobeAir,2023-04-12 07:05:00,2023-04-12 11:05:00,49,False,CDG
JetFly8454,GlobeAir,2023-04-13 14:21:00,2023-04-13 16:21:00,53,False,LAX
PacificWings5248,AirNSR,2023-04-13 19:34:00,2023-04-13 20:34:00,4,True,LAX
AirNSR3813,GlobeAir,2023-04-13 20:44:00,2023-04-14 00:44:00,28,False,GRU
GlobeAir5961,PacificWings,2023-04-13 17:44:00,2023-04-13 21:44:00,126,False,LAX
SkyWave3213,AirNSR,2023-04-13 12:07:00,2023-04-13 13:07:00,107,False,ATL
AirNSR4428,GlobeAir,2023-04-13 10:41:00,2023-04-13 12:41:00,49,False,SYD
SkyWave2410,JetFly,2023-04-13 20:09:00,2023-04-14 00:09:00,31,False,LAX
SkyWave3497,GlobeAir,2023-04-13 21:30:00,2023-04-13 22:30:00,35,False,GRU
SkyWave4298,JetFly,2023-04-13 18:03:00,2023-04-13 21:03:00,57,True,HND
GlobeAir9121,PacificWings,2023-04-13 15:02:00,2023-04-13 19:02:00,0,False,SYD
PacificWings8993,SkyWave,2023-04-14 07:33:00,2023-04-14 08:33:00,18,False,LHR
PacificWings2040,JetFly,2023-04-14 19:56:00,2023-04-14 23:56:00,0,False,GRU
JetFly8345,GlobeAir,2023-04-14 06:10:00,2023-04-14 09:10:00,47,False,DXB
JetFly8178,SkyWave,2023-04-14 22:14:00,2023-04-15 03:14:00,59,False,LHR
PacificWings8675,SkyWave,2023-04-14 15:46:00,2023-04-14 19:46:00,8,False,LHR
GlobeAir3654,PacificWings,2023-04-14 12:18:00,2023-04-14 13:18:00,100,False,ORD
SkyWave4268,SkyWave,2023-04-14 21:06:00,2023-04-15 01:06:00,0,False,DXB
JetFly4845,SkyWave,2023-04-14 07:01:00,2023-04-14 10:01:00,0,False,LHR
SkyWave3862,PacificWings,2023-04-14 07:51:00,2023-04-14 08:51:00,40,False,LAX
PacificWings4714,AirNSR,2023-04-14 13:31:00,2023-04-14 16:31:00,77,False,LHR
AirNSR5382,SkyWave,2023-04-15 22:38:00,2023-04-15 23:38:00,105,False,DXB
GlobeAir2817,AirNSR,2023-04-15 09:52:00,2023-04-15 14:52:00,9,True,LAX
SkyWave2934,SkyWave,2023-04-15 17:10:00,2023-04-15 20:10:00,78,False,SYD
GlobeAir2626,SkyWave,2023-04-15 17:21:00,2023-04-15 19:21:00,28,False,ATL
GlobeAir7811,AirNSR,2023-04-15 13:53:00,2023-04-15 17:53:00,22,False,SYD
SkyWave2396,JetFly,2023-04-15 17:45:00,2023-04-15 21:45:00,69,False,ATL
SkyWave9677,GlobeAir,2023-04-15 13:08:00,2023-04-15 17:08:00,59,False,HND
GlobeAir9456,JetFly,2023-04-15 06:28:00,2023-04-15 08:28:00,0,False,SYD
AirNSR2389,JetFly,2023-04-15 16:25:00,2023-04-15 18:25:00,96,False,HND
AirNSR3473,PacificWings,2023-04-15 07:40:00,2023-04-15 12:40:00,92,False,HND
GlobeAir5986,JetFly,2023-04-16 17:00:00,2023-04-16 20:00:00,1,False,GRU
SkyWave7618,GlobeAir,2023-04-16 12:56:00,2023-04-16 17:56:00,47,False,GRU
GlobeAir6656,GlobeAir,2023-04-16 12:56:00,2023-04-16 15:56:00,52,False,SYD
JetFly7389,SkyWave,2023-04-16 22:34:00,2023-04-17 01:34:00,41,False,SYD
PacificWings6115,PacificWings,2023-04-16 16:48:00,2023-04-16 18:48:00,5,True,SYD
PacificWings5238,SkyWave,2023-04-16 15:46:00,2023-04-16 19:46:00,0,False,LAX
AirNSR7110,JetFly,2023-04-16 22:22:00,2023-04-16 23:22:00,28,True,LAX
GlobeAir5881,PacificWings,2023-04-16 06:29:00,2023-04-16 09:29:00,82,False,GRU
PacificWings9737,PacificWings,2023-04-16 13:22:00,2023-04-16 16:22:00,54,False,GRU
SkyWave7187,PacificWings,2023-04-16 13:06:00,2023-04-16 16:06:00,13,False,ATL
JetFly8443,AirNSR,2023-04-17 10:45:00,2023-04-17 14:45:00,64,False,LAX
AirNSR2018,GlobeAir,2023-04-17 10:30:00,2023-04-17 12:30:00,0,False,LHR
PacificWings7598,PacificWings,2023-04-17 22:49:00,2023-04-18 02:49:00,81,False,GRU
GlobeAir7937,GlobeAir,2023-04-17 21:46:00,2023-04-18 01:46:00,0,False,ORD
PacificWings3082,GlobeAir,2023-04-17 20:08:00,2023-04-18 01:08:00,13,False,LAX
SkyWave8461,GlobeAir,2023-04-17 07:47:00,2023-04-17 09:47:00,0,False,LHR
AirNSR7694,AirNSR,2023-04-17 09:23:00,2023-04-17 14:23:00,0,False,SYD
SkyWave2929,JetFly,2023-04-17 15:23:00,2023-04-17 18:23:00,82,False,JFK
SkyWave3328,PacificWings,2023-04-17 19:03:00,2023-04-17 22:03:00,8,False,ATL
SkyWave9008,AirNSR,2023-04-17 09:35:00,2023-04-17 12:35:00,45,False,JFK
GlobeAir8883,PacificWings,2023-04-18 15:36:00,2023-04-18 19:36:00,27,False,HND
GlobeAir3175,SkyWave,2023-04-18 22:40:00,2023-04-19 02:40:00,51,False,DXB
SkyWave6328,AirNSR,2023-04-18 19:24:00,2023-04-18 21:24:00,33,False,LHR
PacificWings1750,GlobeAir,2023-04-18 14:41:00,2023-04-18 15:41:00,0,False,JFK
PacificWings6060,PacificWings,2023-04-18 09:41:00,2023-04-18 14:41:00,74,False,GRU
PacificWings1866,PacificWings,2023-04-18 22:12:00,2023-04-19 02:12:00,7,False,JFK
AirNSR9713,SkyWave,2023-04-18 06:17:00,2023-04-18 08:17:00,0,False,GRU
GlobeAir2386,PacificWings,2023-04-18 16:25:00,2023-04-18 21:25:00,10,True,JFK
JetFly8160,SkyWave,2023-04-18 19:01:00,2023-04-19 00:01:00,97,False,CDG
AirNSR2878,AirNSR,2023-04-18 11:18:00,2023-04-18 13:18:00,68,False,LAX
SkyWave6026,GlobeAir,2023-04-19 11:03:00,2023-04-19 16:03:00,14,False,ORD
AirNSR1958,JetFly,2023-04-19 18:06:00,2023-04-19 21:06:00,14,False,LHR
JetFly7152,AirNSR,2023-04-19 07:12:00,2023-04-19 09:12:00,15,False,GRU
SkyWave9076,PacificWings,2023-04-19 22:24:00,2023-04-19 23:24:00,123,False,LHR
GlobeAir7669,AirNSR,2023-04-19 21:01:00,2023-04-20 01:01:00,47,False,JFK
JetFly2663,SkyWave,2023-04-19 10:19:00,2023-04-19 15:19:00,49,False,LAX
PacificWings4333,SkyWave,2023-04-19 17:34:00,2023-04-19 19:34:00,76,False,SYD
GlobeAir8401,AirNSR,2023-04-19 06:52:00,2023-04-19 10:52:00,40,False,GRU
JetFly3742,AirNSR,2023-04-19 07:59:00,2023-04-19 11:59:00,18,False,CDG
GlobeAir6757,SkyWave,2023-04-19 22:18:00,2023-04-19 23:18:00,21,False,SYD
PacificWings2145,JetFly,2023-04-20 08:25:00,2023-04-20 09:25:00,26,False,SYD
JetFly8077,SkyWave,2023-04-20 22:51:00,2023-04-21 01:51:00,28,False,LHR
JetFly8417,JetFly,2023-04-20 13:42:00,2023-04-20 16:42:00,62,False,DXB
PacificWings6381,AirNSR,2023-04-20 10:41:00,2023-04-20 11:41:00,32,False,JFK
AirNSR3843,GlobeAir,2023-04-20 21:48:00,2023-04-21 01:48:00,62,False,LAX
PacificWings1507,GlobeAir,2023-04-20 09:22:00,2023-04-20 13:22:00,26,False,LHR
GlobeAir3903,AirNSR,2023-04-20 09:29:00,2023-04-20 12:29:00,33,False,DXB
AirNSR4629,AirNSR,2023-04-20 14:43:00,2023-04-20 17:43:00,0,False,GRU
JetFly4623,SkyWave,2023-04-20 21:23:00,2023-04-20 22:23:00,71,False,GRU
SkyWave1116,SkyWave,2023-04-20 18:07:00,2023-04-20 21:07:00,45,False,DXB
SkyWave4174,PacificWings,2023-04-21 11:04:00,2023-04-21 16:04:00,74,False,LAX
SkyWave5253,PacificWings,2023-04-21 13:56:00,2023-04-21 18:56:00,0,False,CDG
SkyWave1378,PacificWings,2023-04-21 14:43:00,2023-04-21 19:43:00,123,False,JFK
GlobeAir1849,JetFly,2023-04-21 19:54:00,2023-04-21 23:54:00,23,False,SYD
GlobeAir9119,JetFly,2023-04-21 22:48:00,2023-04-21 23:48:00,79,False,ATL
AirNSR5553,GlobeAir,2023-04-21 20:20:00,2023-04-21 21:20:00,0,False,LHR
AirNSR1415,SkyWave,2023-04-21 19:04:00,2023-04-21 21:04:00,57,False,LHR
JetFly2029,AirNSR,2023-04-21 06:30:00,2023-04-21 10:30:00,0,False,GRU
JetFly5102,SkyWave,2023-04-21 09:30:00,2023-04-21 11:30:00,1,False,JFK
JetFly9514,SkyWave,2023-04-21 08:49:00,2023-04-21 13:49:00,116,False,LAX
GlobeAir3045,AirNSR,2023-04-22 07:58:00,2023-04-22 08:58:00,21,False,LAX
SkyWave2015,GlobeAir,2023-04-22 07:19:00,2023-04-22 12:19:00,39,False,LAX
AirNSR1914,PacificWings,2023-04-22 07:18:00,2023-04-22 11:18:00,69,False,GRU
GlobeAir4819,PacificWings,2023-04-22 06:29:00,2023-04-22 10:29:00,52,False,HND
PacificWings2659,JetFly,2023-04-22 06:29:00,2023-04-22 11:29:00,36,False,ATL
AirNSR2682,AirNSR,2023-04-22 08:37:00,2023-04-22 10:37:00,46,False,ORD
PacificWings5198,JetFly,2023-04-22 19:30:00,2023-04-23 00:30:00,138,False,ATL
SkyWave1722,AirNSR,2023-04-22 10:19:00,2023-04-22 15:19:00,27,False,LHR
JetFly9866,SkyWave,2023-04-22 10:30:00,2023-04-22 13:30:00,39,False,CDG
JetFly1132,PacificWings,2023-04-22 10:03:00,2023-04-22 12:03:00,77,False,SYD
AirNSR7915,JetFly,2023-04-23 12:12:00,2023-04-23 14:12:00,79,False,LHR
SkyWave8794,GlobeAir,2023-04-23 16:54:00,2023-04-23 21:54:00,83,False,LHR
PacificWings5909,GlobeAir,2023-04-23 16:10:00,2023-04-23 17:10:00,58,False,JFK
GlobeAir4594,AirNSR,2023-04-23 13:44:00,2023-04-23 15:44:00,0,False,ATL
SkyWave8876,JetFly,2023-04-23 18:13:00,2023-04-23 22:13:00,103,False,JFK
JetFly1162,AirNSR,2023-04-23 17:01:00,2023-04-23 22:01:00,0,False,CDG
GlobeAir4185,PacificWings,2023-04-23 17:02:00,2023-04-23 18:02:00,43,False,CDG
SkyWave4587,JetFly,2023-04-23 11:21:00,2023-04-23 16:21:00,0,False,ATL
AirNSR3884,JetFly,2023-04-23 09:01:00,2023-04-23 11:01:00,27,False,LAX
JetFly4444,JetFly,2023-04-23 20:15:00,2023-04-23 23:15:00,44,False,ORD
PacificWings8106,AirNSR,2023-04-24 09:09:00,2023-04-24 11:09:00,44,False,ATL
PacificWings7196,JetFly,2023-04-24 16:38:00,2023-04-24 20:38:00,48,False,ATL
AirNSR4098,PacificWings,2023-04-24 15:50:00,2023-04-24 17:50:00,102,False,JFK
JetFly3071,PacificWings,2023-04-24 21:13:00,2023-04-24 22:13:00,50,False,GRU
AirNSR3743,PacificWings,2023-04-24 18:48:00,2023-04-24 23:48:00,19,False,SYD
GlobeAir3932,JetFly,2023-04-24 17:33:00,2023-04-24 21:33:00,73,False,DXB
GlobeAir5396,PacificWings,2023-04-24 18:40:00,2023-04-24 23:40:00,83,False,ATL
SkyWave4325,GlobeAir,2023-04-24 13:25:00,2023-04-24 15:25:00,0,False,HND
PacificWings3575,JetFly,2023-04-24 14:35:00,2023-04-24 15:35:00,56,False,LAX
JetFly8282,PacificWings,2023-04-24 17:14:00,2023-04-24 22:14:00,61,True,SYD
PacificWings6511,GlobeAir,2023-04-25 20:29:00,2023-04-26 00:29:00,16,False,DXB
JetFly5473,GlobeAir,2023-04-25 06:11:00,2023-04-25 10:11:00,91,False,LAX
JetFly2350,JetFly,2023-04-25 22:32:00,2023-04-26 03:32:00,23,False,CDG
SkyWave2612,AirNSR,2023-04-25 08:23:00,2023-04-25 09:23:00,35,False,LHR
SkyWave6394,JetFly,2023-04-25 15:47:00,2023-04-25 18:47:00,22,False,GRU
SkyWave9898,JetFly,2023-04-25 06:49:00,2023-04-25 09:49:00,30,False,LHR
GlobeAir7647,PacificWings,2023-04-25 06:30:00,2023-04-25 11:30:00,0,False,ORD
GlobeAir4728,SkyWave,2023-04-25 12:30:00,2023-04-25 14:30:00,0,False,SYD
GlobeAir8559,JetFly,2023-04-25 08:20:00,2023-04-25 10:20:00,101,False,HND
SkyWave8187,GlobeAir,2023-04-25 06:23:00,2023-04-25 08:23:00,0,False,ORD
JetFly1158,GlobeAir,2023-04-26 17:21:00,2023-04-26 19:21:00,0,False,HND
PacificWings5909,JetFly,2023-04-26 06:36:00,2023-04-26 07:36:00,0,False,ORD
JetFly7404,GlobeAir,2023-04-26 12:25:00,2023-04-26 13:25:00,1,False,ATL
GlobeAir2779,JetFly,2023-04-26 20:40:00,2023-04-26 23:40:00,0,False,LAX
PacificWings3910,AirNSR,2023-04-26 21:01:00,2023-04-26 23:01:00,103,False,HND
JetFly4373,SkyWave,2023-04-26 15:42:00,2023-04-26 20:42:00,75,False,JFK
JetFly9495,AirNSR,2023-04-26 11:20:00,2023-04-26 15:20:00,0,False,LAX
SkyWave9789,GlobeAir,2023-04-26 21:47:00,2023-04-26 22:47:00,131,False,ATL
SkyWave4369,JetFly,2023-04-26 19:52:00,2023-04-26 23:52:00,74,False,GRU
JetFly4325,PacificWings,2023-04-26 20:17:00,2023-04-26 22:17:00,15,True,ORD
GlobeAir2048,GlobeAir,2023-04-27 13:33:00,2023-04-27 16:33:00,0,False,DXB
GlobeAir8580,PacificWings,2023-04-27 07:47:00,2023-04-27 08:47:00,133,False,DXB
JetFly5873,GlobeAir,2023-04-27 11:26:00,2023-04-27 13:26:00,0,False,GRU
GlobeAir8501,GlobeAir,2023-04-27 11:44:00,2023-04-27 16:44:00,0,False,JFK
SkyWave3587,JetFly,2023-04-27 15:42:00,2023-04-27 16:42:00,76,False,ATL
GlobeAir7738,PacificWings,2023-04-27 09:23:00,2023-04-27 10:23:00,139,False,SYD
JetFly7719,GlobeAir,2023-04-27 11:16:00,2023-04-27 13:16:00,92,False,DXB
AirNSR2199,GlobeAir,2023-04-27 18:21:00,2023-04-27 22:21:00,55,False,HND
AirNSR1175,JetFly,2023-04-27 09:45:00,2023-04-27 11:45:00,56,False,DXB
GlobeAir8558,AirNSR,2023-04-27 08:35:00,2023-04-27 10:35:00,68,False,DXB
SkyWave8713,JetFly,2023-04-28 11:10:00,2023-04-28 12:10:00,64,False,ORD
JetFly3034,PacificWings,2023-04-28 18:10:00,2023-04-28 19:10:00,42,False,JFK
JetFly3514,GlobeAir,2023-04-28 17:11:00,2023-04-28 19:11:00,34,False,SYD
SkyWave8242,AirNSR,2023-04-28 22:41:00,2023-04-28 23:41:00,27,False,CDG
GlobeAir1858,PacificWings,2023-04-28 06:03:00,2023-04-28 10:03:00,0,False,ATL
JetFly4908,SkyWave,2023-04-28 08:01:00,2023-04-28 12:01:00,17,True,JFK
JetFly4148,AirNSR,2023-04-28 13:56:00,2023-04-28 14:56:00,0,False,ORD
SkyWave1721,GlobeAir,2023-04-28 22:06:00,2023-04-29 01:06:00,25,False,ATL
PacificWings4393,PacificWings,2023-04-28 18:27:00,2023-04-28 19:27:00,0,False,LAX
JetFly6298,SkyWave,2023-04-28 06:25:00,2023-04-28 09:25:00,0,True,ATL
GlobeAir4606,AirNSR,2023-04-29 14:41:00,2023-04-29 19:41:00,38,False,LAX
SkyWave7735,JetFly,2023-04-29 21:06:00,2023-04-30 02:06:00,92,False,GRU
SkyWave5127,AirNSR,2023-04-29 16:40:00,2023-04-29 20:40:00,71,False,ORD
JetFly3872,JetFly,2023-04-29 21:04:00,2023-04-30 00:04:00,0,True,GRU
GlobeAir7264,PacificWings,2023-04-29 13:32:00,2023-04-29 18:32:00,0,False,JFK
SkyWave1347,PacificWings,2023-04-29 09:19:00,2023-04-29 11:19:00,72,False,ATL
PacificWings2300,AirNSR,2023-04-29 10:23:00,2023-04-29 14:23:00,0,False,ORD
GlobeAir4348,AirNSR,2023-04-29 13:59:00,2023-04-29 18:59:00,19,False,DXB
JetFly3199,JetFly,2023-04-29 16:41:00,2023-04-29 17:41:00,54,False,HND
JetFly1388,SkyWave,2023-04-29 16:21:00,2023-04-29 18:21:00,0,False,JFK
SkyWave4644,PacificWings,2023-04-30 18:33:00,2023-04-30 21:33:00,34,False,JFK
AirNSR9055,AirNSR,2023-04-30 12:03:00,2023-04-30 14:03:00,0,False,ORD
AirNSR3845,PacificWings,2023-04-30 12:15:00,2023-04-30 17:15:00,2,False,DXB
JetFly3689,SkyWave,2023-04-30 13:27:00,2023-04-30 15:27:00,44,False,CDG
JetFly8344,SkyWave,2023-04-30 14:55:00,2023-04-30 18:55:00,0,False,LHR
GlobeAir7188,SkyWave,2023-04-30 21:28:00,2023-05-01 01:28:00,49,False,HND
SkyWave8897,AirNSR,2023-04-30 18:27:00,2023-04-30 19:27:00,29,False,CDG
